,timestamp,amount,merchant,user_location,channel,risk_score
199,2026-03-28T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
200,2026-03-28T00:00:00.000,316.05,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
201,2026-03-27T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
202,2026-03-27T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
203,2026-03-27T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
204,2026-03-27T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
205,2026-03-27T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
206,2026-03-26T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
207,2023-06-05T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
208,2026-02-13T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
209,2026-02-15T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
210,2026-02-15T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
211,2026-02-17T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
212,2026-02-17T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
213,2026-02-17T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
214,2026-02-25T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
215,2026-03-26T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
216,2026-02-28T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
217,2026-02-28T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
218,2026-03-02T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
219,2026-03-02T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
220,2026-03-04T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
221,2026-03-24T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
222,2026-03-25T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
223,2026-03-25T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
224,2026-02-26T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,POS_Terminal,0.82
225,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
226,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
227,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
228,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
229,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
230,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
231,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
232,2026-04-09T00:00:00.000,70.95,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
233,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
234,2022-03-07T00:00:00.000,23.22,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
235,2022-03-28T00:00:00.000,19.67,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
236,2022-01-31T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
237,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
238,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
239,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
240,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
241,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
242,2026-04-11T00:00:00.000,45.15,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
243,2026-04-12T00:00:00.000,161.25,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
244,2026-04-16T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
245,2026-04-23T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,POS_Terminal,0.82
246,2026-04-24T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
247,2026-04-27T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
248,2026-05-06T00:00:00.000,38.7,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
249,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
250,2026-05-06T00:00:00.000,32.25,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
251,2026-05-06T00:00:00.000,77.4,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
252,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
253,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
254,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
255,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
256,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
257,2026-05-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
258,2026-05-06T00:00:00.000,6.45,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
259,2025-04-02T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
260,2025-03-15T00:00:00.000,68.8,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
261,2025-02-25T00:00:00.000,25,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
262,2025-02-25T00:00:00.000,1.88,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
263,2025-02-13T00:00:00.000,94.6,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
264,2025-01-31T00:00:00.000,94.6,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
265,2025-01-27T00:00:00.000,25,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
266,2025-01-27T00:00:00.000,1.88,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
267,2025-01-14T00:00:00.000,25,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
268,2025-01-14T00:00:00.000,1.88,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
269,2025-01-10T00:00:00.000,25,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
270,2025-01-10T00:00:00.000,1.88,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
271,2024-12-30T00:00:00.000,3.75,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
272,2024-12-30T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
273,2024-12-23T00:00:00.000,10,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
274,2026-02-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
275,2024-10-25T00:00:00.000,10,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
276,2024-10-28T00:00:00.000,1.88,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
277,2024-10-28T00:00:00.000,25,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
278,2024-10-31T00:00:00.000,146.2,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
279,2024-11-07T00:00:00.000,1.88,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
280,2024-11-07T00:00:00.000,25,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
281,2024-11-25T00:00:00.000,0.75,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
282,2024-12-23T00:00:00.000,0.75,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
283,2024-11-26T00:00:00.000,0.75,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
284,2024-11-26T00:00:00.000,10,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
285,2024-12-04T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
286,2024-12-04T00:00:00.000,3.75,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
287,2024-12-09T00:00:00.000,1.88,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
288,2024-12-09T00:00:00.000,25,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
289,2024-12-13T00:00:00.000,25.8,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
290,2024-12-13T00:00:00.000,167.7,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
291,2024-11-25T00:00:00.000,10,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
292,2026-01-09T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
293,2026-01-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
294,2026-01-26T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
295,2026-01-27T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
296,2026-01-28T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
297,2026-01-28T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
298,2026-01-28T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
299,2025-04-02T00:00:00.000,3.75,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
300,2026-01-30T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
301,2026-02-05T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
302,2026-02-05T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
303,2026-02-05T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
304,2026-02-11T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
